"","ensembl_gene_id","hgnc_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"874","ENSG00000104880","ARHGEF18",-3.19731741214707,75.3986416218982,-0.4700780962037,0.65039823493433,0.712010342579877,-4.64609169266074
"4044","ENSG00000197381","ADARB1",-2.95674487005412,57.093215207403,-0.468991434590327,0.651143056224118,0.712667244506743,-4.6461588777216
"3743","ENSG00000181873","IBA57",-1.90801936231452,41.2528587432839,-0.468755305695008,0.651304958894435,0.712685999697112,-4.64617345830135
"2413","ENSG00000143970","ASXL2",-16.6359548241362,310.37016586071,-0.468251874324445,0.651650203822553,0.712905322981873,-4.64620452223676
"3363","ENSG00000170264","FAM161A",3.64960048624391,67.6744545456565,0.465575605178431,0.653487035080084,0.714755981715008,-4.64636915337546
"104","ENSG00000015133","CCDC88C",4.24285446617001,75.2570974065151,0.462594203989717,0.655536235007189,0.716838046410572,-4.64655154951241
"2869","ENSG00000160211","G6PD",-7.4726487648975,167.511116182184,-0.461386200375478,0.656367409737851,0.717587554550176,-4.64662515069696
"3483","ENSG00000172977","KAT5",-5.70750398911719,166.414448998424,-0.460111843343028,0.657244788051913,0.718387231700614,-4.64670260563212
"1406","ENSG00000117318","ID3",-2.37659306756354,30.5102197435661,-0.455154497145674,0.660663194207777,0.721700922821228,-4.64700206234451
"4835","ENSG00000283060","ID3",-2.37659306756354,30.5102197435661,-0.455154497145674,0.660663194207777,0.721700922821228,-4.64700206234451
"1819","ENSG00000130707","ASS1",-25.4647960245482,504.320819770223,-0.455077664301813,0.660716241957196,0.721700922821228,-4.64700668037966
"969","ENSG00000106404","CLDN15",-1.21812978239403,29.988448433956,-0.454224261175222,0.661305593903928,0.722184436288607,-4.64705792650687
"2387","ENSG00000143614","GATAD2B",9.05260624321683,297.006009664321,0.452956827454764,0.662181332282501,0.722820110604601,-4.64713387344995
"4651","ENSG00000261992","GATAD2B",9.05260624321683,297.006009664321,0.452956827454764,0.662181332282501,0.722820110604601,-4.64713387344995
"1135","ENSG00000110888","CAPRIN2",-6.4022731277824,120.91906090296,-0.451940717797675,0.662883814492876,0.723426517124457,-4.6471946212105
"1173","ENSG00000111674","ENO2",10.8576429337204,262.180578206383,0.451661738578996,0.66307674711075,0.723476690165387,-4.64721127816985
"3883","ENSG00000185567","AHNAK2",-1.32816351623188,32.4702337787988,-0.448990480644151,0.6649254433181,0.725095134062183,-4.64737029639927
"3773","ENSG00000182551","ADI1",14.1388025728014,429.202017121383,0.448880028982107,0.665001935870558,0.725095134062183,-4.64737685302043
"4796","ENSG00000280830","ADI1",14.1388025728014,429.202017121383,0.448880028982107,0.665001935870558,0.725095134062183,-4.64737685302043
"1364","ENSG00000116198","CEP104",-7.25719065500295,185.264419849727,-0.447755671184354,0.665780838204583,0.725783672825767,-4.64744351340519
"2338","ENSG00000142632","ARHGEF19",0.842097435783118,14.6138831319217,0.447286232818933,0.666106170108398,0.725831937610881,-4.64747130015368
"4380","ENSG00000226742","HSBP1L1",1.48523096012758,29.5734099024878,0.447266298643046,0.666119986619127,0.725831937610881,-4.64747247949885
"3662","ENSG00000178409","BEND3",-5.71908211499025,106.293472870972,-0.44551294949129,0.667335771416573,0.726995796123874,-4.64757602357649
"4071","ENSG00000197982","C1orf122",3.37408279579407,74.1811296846264,0.44508305422519,0.6676340226796,0.727159799480459,-4.64760135442075
"304","ENSG00000068400","GRIPAP1",-2.79775234811777,61.9307050623635,-0.443682399881336,0.668606196857413,0.728057577334449,-4.64768373076611
"1041","ENSG00000108468","CBX1",2.25189031531846,59.8379854747462,0.441874053863434,0.669862322059499,0.729264089230188,-4.64778973392089
"3419","ENSG00000171346","KRT15",-0.956824255648525,18.793474191386,-0.441428486377464,0.670171993996206,0.72943991298769,-4.6478157918407
"4626","ENSG00000254999","BRK1",11.6115738748766,366.188139699203,0.440112960214802,0.671086681067335,0.730091544186905,-4.64789258695183
"4054","ENSG00000197586","ENTPD6",-6.23805551202067,207.639601087823,-0.439964659817493,0.671189830931067,0.730091544186905,-4.64790123098823
"1498","ENSG00000119844","AFTPH",4.96196497011895,132.833437005471,0.439795469186999,0.671307519928492,0.730091544186905,-4.64791108940771
"3576","ENSG00000175548","ALG10B",1.88492969011426,40.0171643306226,0.439714438911453,0.671363887981742,0.730091544186905,-4.6479158096613
"183","ENSG00000048740","CELF2",-4.3581621787159,62.4419402219936,-0.435463253091217,0.674324267816122,0.733148933405205,-4.64816233735876
"2928","ENSG00000162434","JAK1",-12.0430349089536,447.933586246278,-0.43522237921692,0.67449218441567,0.733169579129685,-4.6481762400614
"2727","ENSG00000154832","CXXC1",5.17909996477603,165.713610741486,0.434467755666789,0.6750183680198,0.733579564185756,-4.64821974961823
"3633","ENSG00000177613","CSTF2T",-3.19695192224346,85.385714741161,-0.433706535539417,0.675549342794947,0.733994573952665,-4.64826356940154
"292","ENSG00000067596","DHX8",-4.10405015300785,107.751714798129,-0.432614674522577,0.676311285207112,0.734660295029702,-4.64832629958391
"4070","ENSG00000197959","DNM3",1.78172521119693,28.9545421291841,0.430607403066562,0.677713064690493,0.736020608310456,-4.64844124392828
"505","ENSG00000087086","FTL",-267.540269573292,3111.46571531733,-0.428965935906127,0.678860372098276,0.73710401672691,-4.64853487611778
"821","ENSG00000103510","KAT8",4.01512861728927,109.088566960953,0.428649495389617,0.679081650884143,0.737110662669597,-4.64855288868347
"4338","ENSG00000223959","AFG3L1P",12.6241360300806,183.562126504352,0.428528957252845,0.67916594878515,0.737110662669597,-4.64855974679647
"1990","ENSG00000134982","APC",9.71874064742342,234.700893722545,0.42481429087072,0.68176612222058,0.739534175088134,-4.64877022632393
"4036","ENSG00000197217","ENTPD4",-5.14692839314177,107.091366262315,-0.424786920000843,0.681785297894289,0.739534175088134,-4.64877177095061
"1659","ENSG00000125633","CCDC93",14.4896213381702,292.93538976413,0.424695127779143,0.681849608109901,0.739534175088134,-4.64877695041396
"2100","ENSG00000136908","DPM2",5.30650104288136,163.207146309031,0.423149686241277,0.682932766748719,0.74054581733567,-4.64886399873318
"2354","ENSG00000143149","ALDH9A1",4.52047841709452,102.115773654548,0.422899648408608,0.683108084675162,0.740572803535746,-4.64887805487217
"279","ENSG00000066427","ATXN3",2.627614849039,56.9123224383967,0.421339065243482,0.684202771052745,0.741596266378834,-4.6489656117678
"2645","ENSG00000151746","BICD1",2.90373702337416,40.8289122493262,0.419331288572372,0.68561230721623,0.742960464104226,-4.64907781978299
"855","ENSG00000104529","EEF1D",-9.70103565164223,332.622020525885,-0.418476007818512,0.686213143007143,0.743284335098826,-4.64912546850507
"4686","ENSG00000273594","EEF1D",-9.70103565164223,332.622020525885,-0.418476007818512,0.686213143007143,0.743284335098826,-4.64912546850507
"3221","ENSG00000167513","CDT1",5.14322250669878,176.611004363167,0.417991246812679,0.686553793033421,0.743489732314899,-4.64915243528117
"3360","ENSG00000170037","CNTROB",-3.85769282585132,97.2298901430521,-0.415683120792313,0.688176791353082,0.745083427277595,-4.6492804383798
"2586","ENSG00000149499","EML3",3.91911057232517,76.4471582452335,0.414096066284022,0.689293748488214,0.746128655190738,-4.64936807283316
"925","ENSG00000105755","ETHE1",6.5180057492589,129.167656748993,0.413748806313065,0.689538255038556,0.746151224898528,-4.64938720664118
"1674","ENSG00000125864","BFSP1",-1.00335845389316,13.0655468830799,-0.413523251598816,0.68969708929874,0.746151224898528,-4.64939962661867
"1089","ENSG00000109576","AADAT",3.08951157671943,63.7306542734741,0.413212706453739,0.689915799915311,0.746151224898528,-4.64941671628003
"865","ENSG00000104763","ASAH1",4.68139866858932,128.822980143755,0.413205527408284,0.689920856335182,0.746151224898528,-4.64941711121094
"655","ENSG00000100280","AP1B1",-5.87040986085866,230.168195604052,-0.411371752909959,0.691212978143941,0.747384469888562,-4.64951778233223
"1813","ENSG00000130559","CAMSAP1",4.8480595246652,155.713473959111,0.410725461075372,0.691668626357683,0.747712922169274,-4.64955316396225
"2444","ENSG00000144746","ARL6IP5",3.31604197115203,75.6335568227789,0.410354831902387,0.691929987018757,0.747831246123675,-4.64957343105504
"1019","ENSG00000107874","CUEDC2",-4.71596812829193,154.013958531829,-0.406569271820213,0.694601986873141,0.750554341829779,-4.64977946637147
"1187","ENSG00000111911","HINT3",1.25735603013884,24.3919755270264,0.405280473691981,0.69551270556344,0.751373502191972,-4.64984920761844
"153","ENSG00000034533","ASTE1",0.796331854976537,18.8304026725366,0.404944320694521,0.695750331352526,0.751465309620116,-4.64986736424633
"1702","ENSG00000126767","ELK1",-4.04087463014147,101.321925888022,-0.40329888922381,0.696913995470563,0.752557051919627,-4.64995603731417
"1345","ENSG00000115760","BIRC6",19.6811558566655,605.875420928337,0.402338191894493,0.697593802047141,0.75312594023642,-4.65000765484999
"2357","ENSG00000143164","DCAF6",-2.75230230834219,68.8831628956392,-0.399492424983493,0.699609210433567,0.754987240040373,-4.65015988492404
"3210","ENSG00000167186","COQ7",-2.45509472747232,62.3064322693145,-0.399322243140184,0.699729815390411,0.754987240040373,-4.65016895674086
"4559","ENSG00000237765","FAM200B",-1.53717101259762,37.4719846790431,-0.399148689361198,0.699852819260167,0.754987240040373,-4.65017820460487
"2489","ENSG00000146094","DOK3",-0.968078060469493,12.9592904892835,-0.399037970483784,0.699931294646407,0.754987240040373,-4.65018410234086
"688","ENSG00000100578","KIAA0586",-3.38215028847822,76.5995618286728,-0.396594618179207,0.701664063929856,0.756690511878791,-4.65031386681676
"1366","ENSG00000116237","ICMT",5.9565082638539,363.171858532831,0.395405801424057,0.702507814061883,0.757434509116655,-4.65037673582355
"3449","ENSG00000172183","ISG20",-1.10409762676043,14.8686057877709,-0.394760879034463,0.702965723517598,0.757762263384527,-4.65041076821002
"3791","ENSG00000182963","GJC1",1.5799811805483,22.967985271262,0.392593604577417,0.704505475868592,0.759255791966086,-4.65052475573291
"3317","ENSG00000169193","CCDC126",0.960429198942533,18.5032857705893,0.391994320726811,0.704931495187468,0.759548643205932,-4.65055617183213
"785","ENSG00000102805","CLN5",-2.57884506801028,68.8383166763929,-0.391603125377253,0.70520964781352,0.759682077940034,-4.65057665524044
"3557","ENSG00000175182","FAM131A",-0.820093245949984,18.7704202691299,-0.390740785129469,0.705822965318512,0.760032604354952,-4.65062174098187
"1765","ENSG00000128928","IVD",-4.07605673221811,136.72118784858,-0.390309668626356,0.706129671223,0.760032604354952,-4.65064424631126
"2432","ENSG00000144535","DIS3L2",-1.96341596115784,55.964546795899,-0.390240892335007,0.70617860546562,0.760032604354952,-4.65064783445856
"2205","ENSG00000138767","CNOT6L",-2.90838062475403,59.1430908085719,-0.389273527216249,0.706867037509543,0.760032604354952,-4.6506982406648
"1466","ENSG00000119392","GLE1",-3.65452441601253,109.606861756624,-0.388165213114564,0.707656127534914,0.760032604354952,-4.65075584781864
"4177","ENSG00000204632","HLA-G",-0.699100398678459,11.2556823003572,-0.388153589416878,0.707664405278558,0.760032604354952,-4.65075645117486
"4245","ENSG00000206506","HLA-G",-0.699100398678459,11.2556823003572,-0.388153589416878,0.707664405278558,0.760032604354952,-4.65075645117486
"4435","ENSG00000230413","HLA-G",-0.699100398678459,11.2556823003572,-0.388153589416878,0.707664405278558,0.760032604354952,-4.65075645117486
"4477","ENSG00000233095","HLA-G",-0.699100398678459,11.2556823003572,-0.388153589416878,0.707664405278558,0.760032604354952,-4.65075645117486
"4517","ENSG00000235346","HLA-G",-0.699100398678459,11.2556823003572,-0.388153589416878,0.707664405278558,0.760032604354952,-4.65075645117486
